id,name,raceName,superRaceName,levelMin,levelMax,isBoss,isMiniBoss,correspondingMiniBossId,isQuestMonster,canTackle,aggressiveZoneSize,speedAdjust
4939,Tipwouerk,Invocations de monstre,Créatures invoquées,180,180,False,False,0,False,False,3,0
4941,Russule Bleue,Invocations de monstre,Créatures invoquées,180,180,False,False,0,False,False,3,0
4942,Russule Verte,Invocations de monstre,Créatures invoquées,180,180,False,False,0,False,False,3,0
4943,Russule Marron,Invocations de monstre,Créatures invoquées,180,180,False,False,0,False,False,3,0
4944,Russule Rouge,Invocations de monstre,Créatures invoquées,180,180,False,False,0,False,False,3,0
4946,Rainikrone,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,10,0
4947,Minikrone,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
4948,Bacterrib Corrompue,Monstres de quête d'alignement,Créatures de quête,193,193,False,False,0,False,False,3,0
4949,Jérart Dupaindur,Avis de recherche alignés,Créatures de quête,130,130,False,False,0,False,False,3,0
4950,Bouteille de Pandabsynthe,Invocations de monstre,Créatures invoquées,130,130,False,False,0,False,False,3,0
4951,Virustine Brûlée,Monstres de quête d'alignement,Créatures de quête,193,193,False,False,0,False,False,3,0
4952,Pataugerme Altéré,Monstres de quête d'alignement,Créatures de quête,193,193,False,False,0,False,False,3,0
4953,Le Fantôme Braïdeur,Avis de recherche alignés,Créatures de quête,200,200,False,False,0,False,False,3,0
4954,Lacame Arilla,Monstres de quête d'alignement,Créatures de quête,195,195,False,False,0,False,False,3,0
4955,Profaigri,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
4956,Rogr,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
4957,Mallepierre,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
4958,Skav,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
4960,Captain Chafer,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
4962,Âme Asservie,Monstres de quête d'alignement,Créatures de quête,33,200,False,False,0,False,False,3,0
4964,Mohl-Os,Monstres de quête d'alignement,Créatures de quête,196,196,False,False,0,False,False,3,0
4965,Chafer des Vieux-Os,Monstres de quête d'alignement,Créatures de quête,196,196,False,False,0,False,False,3,0
4966,Lézoh Surlapo,Monstres de quête d'alignement,Créatures de quête,196,196,False,False,0,False,False,3,0
4967,Ilyzaelle,Brûlâmes,Créatures de Frigost,220,220,False,False,0,False,False,3,0
4968,Chause,Brûlâmes,Créatures de Frigost,200,212,False,False,0,False,False,3,0
4969,Ectorche,Brûlâmes,Créatures de Frigost,200,212,False,False,0,False,False,3,0
4970,Esprigné,Brûlâmes,Créatures de Frigost,200,212,False,False,0,False,False,3,0
4971,Feutôme,Brûlâmes,Créatures de Frigost,200,212,False,False,0,False,False,3,0
4972,Crâme,Brûlâmes,Créatures de Frigost,200,212,False,False,0,False,False,3,0
4974,Hyrkul,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
4975,Milicien zélé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4976,Image Miroir,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
4977,Fantôme de guerrier pandawa,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4978,Fantôme de chacha,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4979,Chafer brâkmarien,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4980,Chafer bontarien,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4981,Fantôme d'Enutrof,Monstres de quête,Créatures de quête,440,440,False,False,0,False,False,3,0
4982,Black Wabbit décédé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4983,Wabbit décédé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4984,Claude M'Sé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4985,Faucheur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4986,Armutin revanchard,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4987,Armutin pugnace,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4988,Armutin rancunier,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4989,Armutin vindicatif,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4990,Armutin haineux,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4991,Hyrkul,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4992,Centoror du Cœur Vaillant,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4993,Chasseur bavard,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4994,Chasseur stupide,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4995,Compère Mulou,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4996,Compère Gligli,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4997,Compère Glours,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4998,Chazrael,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
4999,Colère d'Ougah,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5000,Pylône,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
5001,Abraknyde sinistre,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5004,Bwork bibliophile,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5005,Mâne curieux,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5006,Minikrone,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
5007,Adagra Fiste,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
5008,Trukikol Kollant,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,2
5009,Trukipu,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
5010,Huguette Rhon,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
5011,Sefu Myé,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
5012,Fée Khale,Monstres de quête d'alignement,Créatures de quête,192,192,False,False,0,False,False,3,0
5013,Crânacier,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5014,Milicien Chafer Lancier,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5015,Milicien Chafer Archer,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5016,Milicien Chafer Draugr,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5018,Individu Encapuchonné,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5019,Esprit tourmenté,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5020,Seigneur du Sang,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5021,Horib,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5022,Vieux Fauchalak,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5023,Chevaucheur macabre,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5024,Seigneur Seisde,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5025,Comte Ess,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5026,Konkass,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5027,Tête d'Os,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5028,Ossendre,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5029,Krémasse,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5030,Ribfou,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5031,Phylactère d'Hyrkul,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
5032,Pipirate,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5033,Pérate,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5034,Édouard Bas,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5035,Chafer Ricanif,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5036,Chafer Nakunbra,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5037,Lucy,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5038,Denisova,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5039,Orrorrin,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5040,Toumaï,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5041,Ivolash,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5042,Llerk,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5043,Puits de Sang,Invocations de monstre,Créatures invoquées,200,212,False,False,0,False,False,3,0
5044,Coffret précieux,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5045,Serviteur d'Hyrkul,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5046,Sbire d'Hyrkul,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5047,Alliée d'Hyrkul,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5048,Vampire Kontratak,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5049,Individu Encapuchonné,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5050,Gardien du Trésor,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5051,Vieux Chafer Archer,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5052,Vieux Chafer d'Élite,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5053,Vieux Chafer Draugr,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5054,Vieux Chafer Fantassin,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5055,Vieux Chafer Invisible,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5056,Vieux Chafer Lancier,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5057,Vieux Chafer Primitif,Monstres de quête d'alignement,Créatures de quête,194,194,False,False,0,False,False,3,0
5058,Offrande,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5059,Palégère,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5060,Pêcheur Ricanif,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5061,Pêcheur Canondorf,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5062,Corbac Spectral,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5063,Marcassin Spectral,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5064,Flamme Purificatrice,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5065,Chafer Archer Vétéran,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5066,Chafer d'Élite Vétéran,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5067,Chafer Lancier Vétéran,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5068,Rib Vétéran,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5069,Boule Sentinelle,Monstres de quête d'alignement,Créatures de quête,1,1,False,False,0,False,False,3,0
5070,Boule Surveillante,Monstres de quête d'alignement,Créatures de quête,1,1,False,False,0,False,False,3,0
5071,Tourelle Sentinelle,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
5072,Tourelle Surveillante,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
5073,Gobrechaun,Avis de recherche alignés,Créatures de quête,110,110,False,False,0,False,False,3,0
5074,Vashkiwi,Avis de recherche alignés,Créatures de quête,120,120,False,False,0,False,False,3,0
5075,Fontaine Laiteuse,Invocations de monstre,Créatures invoquées,120,120,False,False,0,False,False,3,0
5076,Darma,Avis de recherche alignés,Créatures de quête,140,140,False,False,0,False,False,3,0
5077,Mogligli,Avis de recherche alignés,Créatures de quête,150,150,False,False,0,False,False,3,0
5078,Bagarra,Invocations de monstre,Créatures invoquées,150,150,False,False,0,False,False,3,0
5079,Balours,Invocations de monstre,Créatures invoquées,150,150,False,False,0,False,False,3,0
5080,Mulibre,Invocations de monstre,Créatures invoquées,150,150,False,False,0,False,False,3,0
5081,Glandaf l'Aigri,Avis de recherche alignés,Créatures de quête,160,160,False,False,0,False,False,3,0
5082,Arbre sinistre,Monstres de quête,Créatures de quête,1,200,False,False,0,False,False,3,0
5083,Crasper,Avis de recherche alignés,Créatures de quête,170,170,False,False,0,False,False,3,0
5084,Carter le Pillard,Avis de recherche alignés,Créatures de quête,180,180,False,False,0,False,False,3,0
5085,Champignon de Carter,Invocations de monstre,Créatures invoquées,1,1,False,False,0,False,False,3,0
5086,Sans Visage,Avis de recherche alignés,Créatures de quête,190,190,False,False,0,False,False,3,0
5087,Milicien obstiné,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5088,Milicienne acharnée,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5089,Milicienne motivée,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5090,Milicien déterminé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5091,Milicienne tenace,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5092,Milicien pugnace,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5093,Milicien opiniâtre,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5094,Milicien persévérant,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5095,Tsugrumo,Monstres de quête d'alignement,Créatures de quête,200,200,False,False,0,False,False,3,0
5096,Sousouris,Monstres de quête,Créatures de quête,190,190,False,False,0,False,False,3,0
5097,Bak,Invocations de monstre,Créatures invoquées,190,190,False,False,0,False,False,3,0
5100,Solar,Calcinés,Créatures de Sidimote,220,220,False,False,0,False,False,3,0
5101,Klémort,Calcinés,Créatures de Sidimote,200,212,False,False,0,False,False,3,0
5102,Trépavois,Calcinés,Créatures de Sidimote,200,212,False,False,0,False,False,3,0
5103,Hacharné,Calcinés,Créatures de Sidimote,200,212,False,False,0,False,False,3,0
5104,Moribombe,Calcinés,Créatures de Sidimote,200,212,False,False,0,False,False,3,0
5105,Halbardent,Calcinés,Créatures de Sidimote,200,212,False,False,0,False,False,3,0
5106,Bandit Manché,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,3,0
5109,Totem Eliotrope,Invocations de classe Eliotrope,Créatures invoquées,1,1,False,False,0,False,False,3,0
5110,Bethel Akarna,Submergés,Créatures de Frigost,220,220,False,False,0,False,False,3,0
5111,Zombruth,Submergés,Créatures de Frigost,200,212,False,False,0,False,False,3,0
5112,Tournoyé,Submergés,Créatures de Frigost,200,212,False,False,0,False,False,3,0
5113,Funespadon,Submergés,Créatures de Frigost,200,212,False,False,0,False,False,3,0
5114,Crânonier,Submergés,Créatures de Frigost,200,212,False,False,0,False,False,3,0
5115,Macrab,Submergés,Créatures de Frigost,200,212,False,False,0,False,False,3,0
5120,Amas de Tentacules,Invocations de monstre,Créatures invoquées,1,1,False,False,0,False,False,3,0
5121,Monolithe,Invocations de monstre,Créatures invoquées,220,220,False,False,0,False,False,3,0
5122,Dagon des Profondeurs,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
5123,Dagon Insoumis,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
5124,Amas de Tentacules Vaporeux,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
5129,Gardien Élémentaire,Invocations de classe Huppermage,Créatures invoquées,1,1,False,False,0,False,False,3,0
5130,Stratège Iop,Invocations de classe Iop,Créatures invoquées,1,1,False,False,0,False,False,3,0
5144,Complice,Invocations de classe Xélor,Créatures invoquées,1,5,False,False,0,False,False,3,0
5145,Bibak,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5146,Iop Menaçante,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5147,Crâ Menaçant,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5148,Crânonier Hurleur,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5149,Meneur Macrab,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5150,Renfort Steamer,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5151,Tryng,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5152,Masque Grimaçant,Invocations de classe Zobal,Créatures invoquées,1,1,False,False,0,False,False,3,0
5153,Ouginak de Srambad,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5154,Ouginak de Srambad,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5155,Garde du corps,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5156,Chasseuse de poison,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5157,Sectateur Calciné,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5158,Sectatrice Calcinée,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5159,Matougarou plein de haine,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5160,Matougarou pas si mignon,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5161,Sismobombe,Invocations de classe Roublard,Créatures invoquées,1,7,False,False,0,False,False,3,0
5162,Bombe Ambulante,Invocations de classe Roublard,Créatures invoquées,200,200,False,False,0,False,False,3,0
5163,Mégabombe,Invocations de classe Roublard,Créatures invoquées,1,1,False,False,0,False,False,3,0
5164,Nemroz chatoyant,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5165,Féca Menaçant,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5166,Huppermage Menaçante,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5167,Xélor Menaçante,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5168,Clarisse,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5169,Fancrôme Invoqué,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5170,Fantimonier Invoqué,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5171,Fantômat Invoqué,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5172,Harpirate Invoqué,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5173,Sœur Sourire,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5174,Assassin Trépamort,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5175,Rogg,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5176,Scryde,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5177,Magypus effrayé,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5178,Tournesoldat,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5179,Nécrose,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5180,Pissenlieutenant,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5181,Étrangloot,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5182,Zombigné,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5183,Fécorce toxique,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5184,Chiendent toxique,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5185,Floribonde toxique,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5186,Ys,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5187,Toxine,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5188,Reine des Voleurs,Monstres de quête,Créatures de quête,40,200,False,False,0,False,False,3,0
5190,Craqueleur ancestral,Monstres de quête,Créatures de quête,180,200,False,False,0,False,False,3,0
5191,Arak'Imperitax,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5192,Épée Dansante,Invocations de classe Sacrieur,Créatures invoquées,1,1,False,False,0,False,False,3,0
5193,Jack Houille,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5194,Hubert Godecho,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5195,Béa Frénétik,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5196,Mage Abuz,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5197,Sorcière Tombemal,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5198,Guerrand le Balafreux,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5199,Ganecour,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5200,Rat Houle,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5201,Enquêteur possédé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5202,Sentinelle Sacrifiée,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5203,Calcinéné,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5204,Tourelle-Harpon,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,0,0
5205,Tourelle-Tactique,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,0,0
5206,Tourelle-Garde,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,0,0
5207,Shaman craqueleur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5208,Colère de l'océan,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
5209,Vague des profondeurs,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
5210,Tentacules envahissants,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
5211,Monolithe ébréché,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
5212,Nécrobacterrib,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5213,Nécrotabacille,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5214,Nécroverminocule,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5215,Nécrovirustine,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
5216,Lave Magique,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
5217,Rejeton d'Imperitax,Invocations de monstre,Créatures invoquées,200,200,False,False,0,False,False,3,0
5219,Arakne Poilue,Araknes,Créatures diverses,40,48,False,False,0,False,False,3,0
5220,Vilain Petit Tofu Agressif,Gros Tofus,Créatures d'Amakna,103,115,False,False,0,False,False,3,0
5221,Tofubine Agressive,Gros Tofus,Créatures d'Amakna,112,120,False,False,0,False,False,3,0
5222,Tofu Agressif,Tofus,Créatures d'Amakna,16,20,False,False,0,False,False,3,8
5223,Tofu Noir Agressif,Tofus,Créatures d'Amakna,32,40,False,False,0,False,False,3,0
5224,Tofoune Agressive,Tofus,Créatures d'Amakna,32,40,False,False,0,False,False,3,0
5225,Larve Jaune,Larves,Créatures d'Astrub,16,20,False,False,2339,False,False,3,0
5226,Arakne Minuscule,Invocations de monstre,Créatures invoquées,22,30,False,False,0,False,False,0,0
5227,Garglyphe,Monstres du repos,Créatures des cimetières,32,40,False,False,0,False,False,3,0
5228,Martoa,Sidoas,Créatures d'Astrub,22,30,False,False,0,False,False,3,0
5229,Sherpoa,Sidoas,Créatures d'Astrub,22,30,False,False,0,False,False,3,0
5230,Douzdoa,Sidoas,Créatures d'Astrub,22,30,False,False,0,False,False,3,0
5231,Pikdoa,Sidoas,Créatures d'Astrub,22,30,False,False,0,False,False,3,0
5232,Pelle Murale,Invocations de monstre,Créatures invoquées,22,30,False,False,0,False,False,0,0
5234,Poupée Champêtre,Monstres de quête,Créatures de quête,16,20,False,False,0,False,False,3,0
5235,Mannequin d'entraînement,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
5236,Voleur Porkass,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
5237,Voleur Porkass,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
5238,Brute Sram,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5239,Brute Roublarde,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5240,Nowa,Monstres de quête,Créatures de quête,15,15,False,False,0,False,False,0,0
5241,Tibambouto,Invocations de monstre,Créatures invoquées,15,15,False,False,0,False,False,0,0
5242,Garglyphe en colère,Monstres de quête,Créatures de quête,32,40,False,False,0,False,False,3,0
5243,Gargrouille en colère,Monstres de quête,Créatures de quête,32,40,False,False,0,False,False,3,0
5244,La Ouassingue en colère,Monstres de quête,Créatures de quête,32,40,False,False,0,False,False,3,0
5245,Pilleur de tombes,Monstres de quête,Créatures de quête,40,40,False,False,0,False,False,0,0
5246,Selim Llenneb,Monstres de quête,Créatures de quête,40,40,False,False,0,False,False,0,0
5247,Le Ouassingue en colère,Monstres de quête,Créatures de quête,32,40,False,False,0,False,False,3,0
5248,Rat Famé,Monstres de quête,Créatures de quête,25,25,False,False,0,False,False,3,0
5249,Gredin Crâ,Monstres de quête,Créatures de quête,15,15,False,False,0,False,False,0,0
5250,Gredine Iop,Monstres de quête,Créatures de quête,15,15,False,False,0,False,False,0,0
5251,Gardoa vétéran,Monstres de quête,Créatures de quête,25,25,False,False,0,False,False,3,0
5252,Rathrosk,Monstres de quête,Créatures de quête,25,25,False,False,0,False,False,3,0
5253,Recrue Mercenaire,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
5254,Recrue Mercenaire,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
5255,Recrue Mercenaire,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
5256,Feu de forge,Monstres de quête,Créatures de quête,25,25,False,False,0,False,False,3,0
5257,Lame Dansante,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5258,Lame Écorcheuse,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5259,Lame Gardienne,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5260,Lame Volante,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5261,Lame Véloce,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5263,Rat de Bibliothèque,Monstres de quête,Créatures de quête,35,35,False,False,0,False,False,3,0
5264,Iop désinvolte,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5265,Roublard Ébouillanté,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5266,Chienchien de garde,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5267,Cambrioleur,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,0,0
5268,Spectre de l'Aurore Pourpre,Monstres de quête,Créatures de quête,40,180,False,False,0,False,False,3,0
